geneID	sampleID	pValue	padjust	zScore	l2fc	rawcounts	meanRawcounts	normcounts	meanCorrected	theta	aberrant	AberrantBySample	AberrantByGene	padj_rank
ENSG00000000145	S12.tsv	0.822781026282061	1	0.41	0.09	23	18.13	18.71	17.5	1000	FALSE	0	0	601
ENSG00000000145	S13.tsv	0.93098793089528	1	0.29	0.05	19	18.13	18.25	17.5	1000	FALSE	1	0	601
ENSG00000000145	S14.tsv	0.957939730060147	1	-0.17	-0.09	13	18.13	16.48	17.5	1000	FALSE	1	0	601
ENSG00000000145	S15.tsv	1	1	0.11	0	21	18.13	17.55	17.5	1000	FALSE	1	0	601
ENSG00000000145	S16.tsv	0.0479462078702836	1	1.95	0.55	31	18.13	26.09	17.5	1000	FALSE	1	0	601.5
ENSG00000000145	S17.tsv	0.878691039813094	1	-0.34	-0.14	11	18.13	15.85	17.5	1000	FALSE	0	0	601
ENSG00000000145	S18.tsv	0.859131890341652	1	0.46	0.1	13	18.13	18.97	17.5	1000	FALSE	0	0	601
ENSG00000000145	S19.tsv	0.544738698471881	1	0.9	0.23	17	18.13	20.89	17.5	1000	FALSE	1	0	602
ENSG00000000145	S20.tsv	0.524043260301796	1	0.81	0.21	24	18.13	20.4	17.5	1000	FALSE	1	0	601
ENSG00000000145	S21.tsv	0.898623365463094	1	-0.12	-0.07	26	18.13	16.71	17.5	1000	FALSE	0	0	601
ENSG00000000145	S22.tsv	0.307262618099125	1	-1.42	-0.46	11	18.13	12.45	17.5	1000	FALSE	1	0	601
ENSG00000000145	S23.tsv	0.455984501979523	1	-1.09	-0.36	11	18.13	13.41	17.5	1000	FALSE	1	0	601
ENSG00000000145	S24.tsv	0.139550360704949	1	-2.27	-0.72	8	18.13	10.19	17.5	1000	FALSE	1	0	601
ENSG00000000145	S25.tsv	0.105223133246341	1	1.72	0.48	27	18.13	24.86	17.5	1000	FALSE	1	0	601.5
ENSG00000000145	S26.tsv	1	1	-0.08	-0.06	11	18.13	16.79	17.5	1000	FALSE	1	0	601
ENSG00000000145	S27.tsv	0.250812533465487	1	1.4	0.38	21	18.13	23.29	17.5	1000	FALSE	1	0	601
ENSG00000000145	S28.tsv	0.634128313710497	1	-0.43	-0.16	26	18.13	15.63	17.5	1000	FALSE	1	0	601
ENSG00000000145	S29.tsv	0.735869305492033	1	-0.51	-0.19	13	18.13	15.27	17.5	1000	FALSE	1	0	601.5
ENSG00000000145	S30.tsv	0.169540950817097	1	-1.85	-0.59	11	18.13	11.34	17.5	1000	FALSE	1	0	601
ENSG00000000146	S01.tsv	0.643491199729129	1	-0.45	-0.16	72	68.83	59.74	67.34	35.02	FALSE	1	0	601
ENSG00000000146	S02.tsv	0.377820624049589	1	0.87	0.25	79	68.83	79.61	67.34	35.02	FALSE	1	0	601.5
ENSG00000000146	S03.tsv	0.0248674034289965	1	-2.5	-0.8	34	68.83	37.88	67.34	35.02	FALSE	1	0	601
ENSG00000000146	S04.tsv	0.381333273397946	1	0.85	0.24	83	68.83	79.38	67.34	35.02	FALSE	1	0	601
ENSG00000000146	S05.tsv	0.893463972593836	1	-0.15	-0.07	53	68.83	63.66	67.34	35.02	FALSE	1	0	601
ENSG00000000146	S06.tsv	0.961281697858288	1	0.11	0.01	58	68.83	67.45	67.34	35.02	FALSE	0	0	601
ENSG00000000146	S07.tsv	0.343793555161226	1	-0.9	-0.3	79	68.83	54.16	67.34	35.02	FALSE	1	0	601.5
ENSG00000000146	S08.tsv	0.940430898149929	1	-0.11	-0.06	43	68.83	64.26	67.34	35.02	FALSE	1	0	601.5
ENSG00000000146	S09.tsv	0.0936845542175898	1	-1.75	-0.57	47	68.83	44.82	67.34	35.02	FALSE	1	0	601
ENSG00000000146	S10.tsv	0.698936753853288	1	-0.36	-0.14	83	68.83	60.87	67.34	35.02	FALSE	1	0	601
ENSG00000000146	S11.tsv	0.978306202430609	1	-0.03	-0.03	82	68.83	65.48	67.34	35.02	FALSE	1	0	601.5
ENSG00000000146	S12.tsv	0.80749158374911	1	0.27	0.06	93	68.83	69.91	67.34	35.02	FALSE	0	0	601
ENSG00000000146	S13.tsv	0.639472407952603	1	-0.47	-0.17	62	68.83	59.44	67.34	35.02	FALSE	1	0	601
ENSG00000000146	S14.tsv	0.847063915806334	1	-0.23	-0.09	46	68.83	62.65	67.34	35.02	FALSE	1	0	601
ENSG00000000146	S15.tsv	0.885154341500876	1	-0.12	-0.06	125	68.83	64.21	67.34	35.02	FALSE	1	0	601
ENSG00000000146	S16.tsv	0.0331593850360098	1	-2.24	-0.72	46	68.83	40.28	67.34	35.02	FALSE	1	0	601.5
ENSG00000000146	S17.tsv	0.957105917265116	1	0.13	0.02	42	68.83	67.73	67.34	35.02	FALSE	0	0	601
ENSG00000000146	S18.tsv	0.716752644264207	1	0.41	0.1	59	68.83	72.12	67.34	35.02	FALSE	0	0	601
ENSG00000000146	S19.tsv	0.0289717491403638	1	1.99	0.6	88	68.83	101.98	67.34	35.02	FALSE	1	0	602
ENSG00000000146	S20.tsv	0.795984619756036	1	0.34	0.08	42	68.83	70.99	67.34	35.02	FALSE	1	0	601
ENSG00000000146	S21.tsv	0.290502950118343	1	-1	-0.34	80	68.83	52.95	67.34	35.02	FALSE	0	0	601
ENSG00000000146	S22.tsv	0.778524832306547	1	0.33	0.08	64	68.83	70.78	67.34	35.02	FALSE	1	0	601
ENSG00000000146	S23.tsv	0.254299470250422	1	1.13	0.33	67	68.83	84.44	67.34	35.02	FALSE	1	0	601
ENSG00000000146	S24.tsv	0.145574516390776	1	1.39	0.41	77	68.83	89.31	67.34	35.02	FALSE	1	0	601
ENSG00000000146	S25.tsv	0.90149186552336	1	0.18	0.03	67	68.83	68.45	67.34	35.02	FALSE	1	0	601.5
ENSG00000000146	S26.tsv	0.997660070368988	1	-0.02	-0.03	54	68.83	65.52	67.34	35.02	FALSE	1	0	601
ENSG00000000146	S27.tsv	0.733646606632323	1	0.38	0.09	70	68.83	71.55	67.34	35.02	FALSE	1	0	601
ENSG00000000146	S28.tsv	0.464001204957557	1	0.7	0.19	100	68.83	76.8	67.34	35.02	FALSE	1	0	601
ENSG00000000146	S29.tsv	0.0985108646987858	1	1.52	0.45	92	68.83	91.89	67.34	35.02	FALSE	1	0	601.5
ENSG00000000146	S30.tsv	0.756476157443991	1	-0.29	-0.12	78	68.83	61.77	67.34	35.02	FALSE	1	0	601
ENSG00000000147	S01.tsv	0.511205949324125	1	-0.61	-0.19	37	36.03	30.22	34.6	163.89	FALSE	1	0	601
ENSG00000000147	S02.tsv	0.111528753424425	1	1.47	0.37	52	36.03	45.14	34.6	163.89	FALSE	1	0	601.5
ENSG00000000147	S03.tsv	0.302869017218589	1	-1.1	-0.33	27	36.03	27.46	34.6	163.89	FALSE	1	0	601
ENSG00000000147	S04.tsv	0.721251995666586	1	-0.34	-0.12	36	36.03	31.83	34.6	163.89	FALSE	1	0	601
ENSG00000000147	S05.tsv	1	1	-0.01	-0.03	30	36.03	33.92	34.6	163.89	FALSE	1	0	601
ENSG00000000147	S06.tsv	0.544119953186415	1	0.62	0.14	53	36.03	38.35	34.6	163.89	FALSE	0	0	601
ENSG00000000147	S07.tsv	0.367893914382328	1	0.88	0.21	51	36.03	40.31	34.6	163.89	FALSE	1	0	601.5
ENSG00000000147	S08.tsv	0.729349660453748	1	0.54	0.12	25	36.03	37.8	34.6	163.89	FALSE	1	0	601.5
ENSG00000000147	S09.tsv	0.788991486249466	1	-0.24	-0.09	40	36.03	32.47	34.6	163.89	FALSE	1	0	601
ENSG00000000147	S10.tsv	0.0275436222659413	1	-2.25	-0.64	27	36.03	21.95	34.6	163.89	FALSE	1	0	601
ENSG00000000147	S11.tsv	0.284787526150781	1	-0.92	-0.28	43	36.03	28.48	34.6	163.89	FALSE	1	0	601.5
ENSG00000000147	S12.tsv	0.52232154748626	1	0.61	0.14	63	36.03	38.26	34.6	163.89	FALSE	0	0	601
ENSG00000000147	S13.tsv	0.838774042966428	1	-0.21	-0.08	33	36.03	32.63	34.6	163.89	FALSE	1	0	601
ENSG00000000147	S14.tsv	0.157966784367888	1	1.57	0.4	33	36.03	46.18	34.6	163.89	FALSE	1	0	601
ENSG00000000147	S15.tsv	0.912565785836205	1	0.2	0.03	60	36.03	35.36	34.6	163.89	FALSE	1	0	601
ENSG00000000147	S16.tsv	0.0901750349775678	1	1.58	0.4	50	36.03	46.14	34.6	163.89	FALSE	1	0	601.5
ENSG00000000147	S17.tsv	0.8604599742504	1	-0.26	-0.1	22	36.03	32.28	34.6	163.89	FALSE	0	0	601
ENSG00000000147	S18.tsv	0.529852247246778	1	-0.79	-0.24	21	36.03	29.12	34.6	163.89	FALSE	0	0	601
ENSG00000000147	S19.tsv	0.22925990030732	1	-1.66	-0.48	15	36.03	24.42	34.6	163.89	FALSE	1	0	602
ENSG00000000147	S20.tsv	0.846595445553928	1	-0.29	-0.11	21	36.03	32.08	34.6	163.89	FALSE	1	0	601
ENSG00000000147	S21.tsv	0.112941534979495	1	1.59	0.41	42	36.03	46.26	34.6	163.89	FALSE	0	0	601
ENSG00000000147	S22.tsv	0.344103101665167	1	-1.17	-0.34	20	36.03	27.01	34.6	163.89	FALSE	1	0	601
ENSG00000000147	S23.tsv	0.916711248780865	1	0.23	0.04	37	36.03	35.58	34.6	163.89	FALSE	1	0	601
ENSG00000000147	S24.tsv	0.664302875553409	1	0.64	0.15	25	36.03	38.54	34.6	163.89	FALSE	1	0	601
ENSG00000000147	S25.tsv	0.203957723819339	1	-1.38	-0.4	25	36.03	25.95	34.6	163.89	FALSE	1	0	601.5
ENSG00000000147	S26.tsv	0.143571265933843	1	1.47	0.37	42	36.03	45.23	34.6	163.89	FALSE	1	0	601
ENSG00000000147	S27.tsv	1	1	-0.01	-0.03	35	36.03	33.95	34.6	163.89	FALSE	1	0	601
ENSG00000000147	S28.tsv	0.882586981512707	1	0.26	0.04	43	36.03	35.76	34.6	163.89	FALSE	1	0	601
ENSG00000000147	S29.tsv	0.608295173482119	1	-0.49	-0.16	36	36.03	30.95	34.6	163.89	FALSE	1	0	601.5
ENSG00000000147	S30.tsv	1	1	0.06	-0.01	37	36.03	34.39	34.6	163.89	FALSE	1	0	601
ENSG00000000148	S01.tsv	0.249324868878262	1	1.39	0.41	19	14.8	19.23	14.28	1000	FALSE	1	0	601
ENSG00000000148	S02.tsv	0.942995355242393	1	-0.24	-0.11	11	14.8	13.17	14.28	1000	FALSE	1	0	601.5
ENSG00000000148	S03.tsv	0.860681884906927	1	0.36	0.08	18	14.8	15.17	14.28	1000	FALSE	1	0	601
ENSG00000000148	S04.tsv	0.740061281156213	1	-0.6	-0.22	10	14.8	12.1	14.28	1000	FALSE	1	0	601
ENSG00000000148	S05.tsv	1	1	0	-0.03	14	14.8	13.95	14.28	1000	FALSE	1	0	601
ENSG00000000148	S06.tsv	1	1	0.05	-0.01	29	14.8	14.12	14.28	1000	FALSE	0	0	601
ENSG00000000148	S07.tsv	0.0751435664020769	1	2	0.6	21	14.8	22.1	14.28	1000	FALSE	1	0	601.5
ENSG00000000148	S08.tsv	0.95851580940751	1	-0.27	-0.12	9	14.8	13.06	14.28	1000	FALSE	1	0	601.5
ENSG00000000148	S09.tsv	0.828322581897637	1	0.42	0.1	17	14.8	15.36	14.28	1000	FALSE	1	0	601
ENSG00000000148	S10.tsv	0.123694338014859	1	-2.05	-0.67	10	14.8	8.62	14.28	1000	FALSE	1	0	601
ENSG00000000148	S11.tsv	0.956166095919611	1	-0.16	-0.08	14	14.8	13.43	14.28	1000	FALSE	1	0	601.5
ENSG00000000148	S12.tsv	0.218773567939045	1	-1.87	-0.62	8	14.8	8.9	14.28	1000	FALSE	0	0	601
ENSG00000000148	S13.tsv	0.794380275232631	1	0.44	0.11	19	14.8	15.44	14.28	1000	FALSE	1	0	601
ENSG00000000148	S14.tsv	0.605981860007023	1	-0.67	-0.24	14	14.8	11.93	14.28	1000	FALSE	1	0	601
ENSG00000000148	S15.tsv	0.712680708956813	1	-0.49	-0.18	15	14.8	12.46	14.28	1000	FALSE	1	0	601
ENSG00000000148	S16.tsv	0.394092070198534	1	1.02	0.29	21	14.8	17.62	14.28	1000	FALSE	1	0	601.5
ENSG00000000148	S17.tsv	0.48337533261825	1	1.11	0.32	12	14.8	18.16	14.28	1000	FALSE	0	0	601
ENSG00000000148	S18.tsv	0.176303504093694	1	-2.49	-0.81	5	14.8	7.49	14.28	1000	FALSE	0	0	601
ENSG00000000148	S19.tsv	0.756967410278243	1	-0.53	-0.2	11	14.8	12.3	14.28	1000	FALSE	1	0	602
ENSG00000000148	S20.tsv	0.773934763798107	1	0.43	0.1	23	14.8	15.4	14.28	1000	FALSE	1	0	601
ENSG00000000148	S21.tsv	0.553650347373037	1	0.74	0.2	22	14.8	16.52	14.28	1000	FALSE	0	0	601
ENSG00000000148	S22.tsv	0.739330591806493	1	-0.5	-0.19	13	14.8	12.42	14.28	1000	FALSE	1	0	601
ENSG00000000148	S23.tsv	0.985075992401595	1	-0.15	-0.08	12	14.8	13.45	14.28	1000	FALSE	1	0	601
ENSG00000000148	S24.tsv	0.956383615985229	1	0.27	0.05	13	14.8	14.87	14.28	1000	FALSE	1	0	601
ENSG00000000148	S25.tsv	1	1	0.13	0.01	15	14.8	14.36	14.28	1000	FALSE	1	0	601.5
ENSG00000000148	S26.tsv	0.813710463805836	1	0.53	0.14	11	14.8	15.83	14.28	1000	FALSE	1	0	601
ENSG00000000148	S27.tsv	0.831827179774646	1	0.48	0.12	12	14.8	15.63	14.28	1000	FALSE	1	0	601
ENSG00000000148	S28.tsv	0.427318214470793	1	-0.85	-0.3	18	14.8	11.49	14.28	1000	FALSE	1	0	601
ENSG00000000148	S29.tsv	0.190933383427133	1	1.6	0.47	18	14.8	20.22	14.28	1000	FALSE	1	0	601.5
ENSG00000000148	S30.tsv	1	1	-0.12	-0.07	10	14.8	13.54	14.28	1000	FALSE	1	0	601
ENSG00000000149	S01.tsv	0.960073626388425	1	0.03	-0.11	289	278.67	245.49	265.62	6.13	FALSE	1	1	601
ENSG00000000149	S02.tsv	0.245678097815689	1	0.79	0.57	351	278.67	394.05	265.62	6.13	FALSE	1	1	601.5
ENSG00000000149	S03.tsv	0.584784570476417	1	-0.32	-0.42	350	278.67	198.03	265.62	6.13	FALSE	1	1	601
ENSG00000000149	S04.tsv	0.572125748202575	1	0.43	0.25	540	278.67	315.19	265.62	6.13	FALSE	1	1	601
ENSG00000000149	S05.tsv	0.862792141600292	1	0.18	0.03	195	278.67	270.39	265.62	6.13	FALSE	1	1	601
ENSG00000000149	S06.tsv	0.493097405548165	1	0.5	0.31	480	278.67	330.15	265.62	6.13	FALSE	0	1	601
ENSG00000000149	S07.tsv	0.539301322384452	1	0.46	0.28	361	278.67	321.51	265.62	6.13	FALSE	1	1	601.5
ENSG00000000149	S08.tsv	0.908491642237553	1	0.14	-0.01	227	278.67	263.93	265.62	6.13	FALSE	1	1	601.5
ENSG00000000149	S09.tsv	0.814627568395178	1	0.22	0.06	237	278.67	277.12	265.62	6.13	FALSE	1	1	601
ENSG00000000149	S11.tsv	0.698734331796977	1	-0.2	-0.32	229	278.67	212.19	265.62	6.13	FALSE	1	1	601.5
ENSG00000000149	S12.tsv	0.906502307604324	1	0.14	-0.01	362	278.67	264	265.62	6.13	FALSE	0	1	601
ENSG00000000149	S13.tsv	0.596456542670807	1	-0.31	-0.41	241	278.67	199.22	265.62	6.13	FALSE	1	1	601
ENSG00000000149	S14.tsv	0.535837060227933	1	0.46	0.28	309	278.67	322.33	265.62	6.13	FALSE	1	1	601
ENSG00000000149	S15.tsv	0.469056230743365	1	0.53	0.34	386	278.67	335.24	265.62	6.13	FALSE	1	1	601
ENSG00000000149	S16.tsv	0.762120994947566	1	0.27	0.1	337	278.67	284.61	265.62	6.13	FALSE	1	1	601.5
ENSG00000000149	S17.tsv	0.511657983246765	1	0.49	0.3	159	278.67	328.15	265.62	6.13	FALSE	0	1	601
ENSG00000000149	S18.tsv	0.883706906055252	1	0.17	0.01	196	278.67	267.45	265.62	6.13	FALSE	0	1	601
ENSG00000000149	S19.tsv	0.928899739844376	1	0	-0.14	206	278.67	241.21	265.62	6.13	FALSE	1	1	602
ENSG00000000149	S20.tsv	0.964009640105832	1	0.1	-0.05	349	278.67	256.26	265.62	6.13	FALSE	1	1	601
ENSG00000000149	S21.tsv	0.179616220179623	1	0.89	0.66	463	278.67	419.58	265.62	6.13	FALSE	0	1	601
ENSG00000000149	S22.tsv	0.856169666995042	1	-0.06	-0.19	247	278.67	232.09	265.62	6.13	FALSE	1	1	601
ENSG00000000149	S23.tsv	0.960527615014151	1	0.1	-0.05	210	278.67	256.91	265.62	6.13	FALSE	1	1	601
ENSG00000000149	S24.tsv	0.846496068394436	1	-0.07	-0.21	124	278.67	230.05	265.62	6.13	FALSE	1	1	601
ENSG00000000149	S25.tsv	0.901245537061611	1	0.15	0	225	278.67	264.93	265.62	6.13	FALSE	1	1	601.5
ENSG00000000149	S26.tsv	0.3331344806034	1	0.68	0.47	229	278.67	368.25	265.62	6.13	FALSE	1	1	601
ENSG00000000149	S27.tsv	0.450634133241926	1	-0.47	-0.56	234	278.67	179.78	265.62	6.13	FALSE	1	1	601
ENSG00000000149	S28.tsv	0.814804656945899	1	-0.1	-0.22	416	278.67	227.22	265.62	6.13	FALSE	1	1	601
ENSG00000000149	S29.tsv	0.643678612785781	1	-0.26	-0.37	185	278.67	204.96	265.62	6.13	FALSE	1	1	601.5
ENSG00000000149	S30.tsv	0.987258262076655	1	0.05	-0.09	216	278.67	248.82	265.62	6.13	FALSE	1	1	601
ENSG00000000150	S01.tsv	0.508027176828322	1	-0.61	-0.24	290	299.83	244.9	288.54	22.94	FALSE	1	0	601
ENSG00000000150	S02.tsv	0.872298679248614	1	0.2	0.03	321	299.83	294.81	288.54	22.94	FALSE	1	0	601.5
ENSG00000000150	S03.tsv	0.357471222098993	1	0.89	0.26	339	299.83	345.69	288.54	22.94	FALSE	1	0	601
ENSG00000000150	S04.tsv	0.00838301037900261	1	-2.77	-0.95	149	299.83	148.9	288.54	22.94	FALSE	1	0	601
ENSG00000000150	S05.tsv	0.642794442732128	1	0.48	0.12	363	299.83	314.32	288.54	22.94	FALSE	1	0	601
ENSG00000000150	S06.tsv	0.813251351305187	1	-0.19	-0.1	499	299.83	269.91	288.54	22.94	FALSE	0	0	601
ENSG00000000150	S07.tsv	0.480832277894073	1	0.69	0.19	368	299.83	330.52	288.54	22.94	FALSE	1	0	601.5
ENSG00000000150	S08.tsv	0.525067777355884	1	0.64	0.18	241	299.83	326.66	288.54	22.94	FALSE	1	0	601.5
ENSG00000000150	S09.tsv	0.335198250936598	1	0.93	0.27	364	299.83	348.59	288.54	22.94	FALSE	1	0	601
ENSG00000000150	S10.tsv	0.398878220822294	1	-0.78	-0.29	339	299.83	235.22	288.54	22.94	FALSE	1	0	601
ENSG00000000150	S11.tsv	0.407305053462543	1	0.8	0.23	430	299.83	338.75	288.54	22.94	FALSE	1	0	601.5
ENSG00000000150	S12.tsv	0.963392878440139	1	-0.01	-0.04	304	299.83	280.99	288.54	22.94	FALSE	0	0	601
ENSG00000000150	S13.tsv	0.971161564423559	1	0	-0.04	265	299.83	281.49	288.54	22.94	FALSE	1	0	601
ENSG00000000150	S14.tsv	0.0681741268012071	1	-1.85	-0.65	153	299.83	183.71	288.54	22.94	FALSE	1	0	601
ENSG00000000150	S15.tsv	0.413238498413145	1	-0.75	-0.28	396	299.83	236.84	288.54	22.94	FALSE	1	0	601
ENSG00000000150	S16.tsv	0.67215948566346	1	0.44	0.11	337	299.83	311.73	288.54	22.94	FALSE	1	0	601.5
ENSG00000000150	S17.tsv	0.419133926130617	1	0.8	0.23	221	299.83	339.02	288.54	22.94	FALSE	0	0	601
ENSG00000000150	S18.tsv	0.891305928271574	1	0.18	0.03	171	299.83	293.8	288.54	22.94	FALSE	0	0	601
ENSG00000000150	S19.tsv	0.779552157836321	1	0.32	0.07	202	299.83	302.98	288.54	22.94	FALSE	1	0	602
ENSG00000000150	S20.tsv	0.842764955736402	1	-0.16	-0.09	264	299.83	271.6	288.54	22.94	FALSE	1	0	601
ENSG00000000150	S21.tsv	0.722870001234154	1	-0.31	-0.14	286	299.83	262.43	288.54	22.94	FALSE	0	0	601
ENSG00000000150	S22.tsv	0.539684935081907	1	0.62	0.17	228	299.83	325.26	288.54	22.94	FALSE	1	0	601
ENSG00000000150	S23.tsv	0.325364344879768	1	-0.95	-0.35	188	299.83	226.31	288.54	22.94	FALSE	1	0	601
ENSG00000000150	S24.tsv	0.116296029471329	1	-1.58	-0.56	154	299.83	195.69	288.54	22.94	FALSE	1	0	601
ENSG00000000150	S25.tsv	0.125440775318571	1	1.41	0.43	435	299.83	389.94	288.54	22.94	FALSE	1	0	601.5
ENSG00000000150	S26.tsv	0.164034558636206	1	-1.38	-0.49	170	299.83	204.89	288.54	22.94	FALSE	1	0	601
ENSG00000000150	S27.tsv	0.657484285596225	1	-0.4	-0.17	225	299.83	256.87	288.54	22.94	FALSE	1	0	601
ENSG00000000150	S28.tsv	0.110861509799817	1	1.46	0.45	568	299.83	393.75	288.54	22.94	FALSE	1	0	601
ENSG00000000150	S29.tsv	0.412203794124976	1	0.8	0.23	352	299.83	338.56	288.54	22.94	FALSE	1	0	601.5
ENSG00000000150	S30.tsv	0.249872433572092	1	1.09	0.33	373	299.83	361.98	288.54	22.94	FALSE	1	0	601
ENSG00000000151	S01.tsv	0.522722743742715	1	0.52	0.1	103	51.37	52.28	48.22	1000	FALSE	1	0	601
ENSG00000000151	S02.tsv	0.95817733357816	1	0.21	0.02	57	51.37	49.38	48.22	1000	FALSE	1	0	601.5
ENSG00000000151	S03.tsv	0.802654049959665	1	-0.12	-0.07	53	51.37	46.49	48.22	1000	FALSE	1	0	601
ENSG00000000151	S04.tsv	0.590837244308782	1	-0.27	-0.11	68	51.37	45.17	48.22	1000	FALSE	1	0	601
ENSG00000000151	S05.tsv	0.0134581376277	1	-3.65	-1	10	51.37	23.24	48.22	1000	FALSE	1	0	601
ENSG00000000151	S06.tsv	0.211420620042352	1	1.21	0.28	46	51.37	59.65	48.22	1000	FALSE	0	0	601
ENSG00000000151	S07.tsv	0.524263505879405	1	0.62	0.13	63	51.37	53.29	48.22	1000	FALSE	1	0	601.5
ENSG00000000151	S08.tsv	0.184589315503537	1	-1.13	-0.33	35	51.37	38.45	48.22	1000	FALSE	1	0	601.5
ENSG00000000151	S09.tsv	0.229172602147158	1	-0.95	-0.29	40	51.37	39.78	48.22	1000	FALSE	1	0	601
ENSG00000000151	S10.tsv	0.647583889050794	1	0.48	0.09	66	51.37	51.95	48.22	1000	FALSE	1	0	601
ENSG00000000151	S11.tsv	0.552717984581363	1	-0.47	-0.16	38	51.37	43.53	48.22	1000	FALSE	1	0	601.5
ENSG00000000151	S12.tsv	0.63701201331739	1	0.43	0.08	95	51.37	51.48	48.22	1000	FALSE	0	0	601
ENSG00000000151	S13.tsv	0.877747910703637	1	0.31	0.05	40	51.37	50.4	48.22	1000	FALSE	1	0	601
ENSG00000000151	S14.tsv	0.240312903156898	1	1.2	0.28	42	51.37	59.47	48.22	1000	FALSE	1	0	601
ENSG00000000151	S15.tsv	0.189091367960826	1	1.17	0.27	56	51.37	59.05	48.22	1000	FALSE	1	0	601
ENSG00000000151	S16.tsv	0.167759232871757	1	1.1	0.25	71	51.37	58.28	48.22	1000	FALSE	1	0	601.5
ENSG00000000151	S17.tsv	0.996371319171794	1	0.19	0.01	37	51.37	49.22	48.22	1000	FALSE	0	0	601
ENSG00000000151	S18.tsv	0.699730757445228	1	-0.25	-0.1	45	51.37	45.33	48.22	1000	FALSE	0	0	601
ENSG00000000151	S19.tsv	0.11195191587167	1	1.45	0.35	50	51.37	62.34	48.22	1000	FALSE	1	0	602
ENSG00000000151	S20.tsv	0.95443358366382	1	0	-0.04	41	51.37	47.53	48.22	1000	FALSE	1	0	601
ENSG00000000151	S21.tsv	0.120747612759152	1	-1	-0.3	60	51.37	39.51	48.22	1000	FALSE	0	0	601
ENSG00000000151	S22.tsv	0.877618749036655	1	0.3	0.04	44	51.37	50.3	48.22	1000	FALSE	1	0	601
ENSG00000000151	S23.tsv	0.852406731224261	1	-0.13	-0.07	36	51.37	46.39	48.22	1000	FALSE	1	0	601
ENSG00000000151	S24.tsv	0.346566257642728	1	-0.93	-0.28	27	51.37	39.88	48.22	1000	FALSE	1	0	601
ENSG00000000151	S25.tsv	0.803817519130289	1	-0.14	-0.07	46	51.37	46.3	48.22	1000	FALSE	1	0	601.5
ENSG00000000151	S26.tsv	0.371227092024559	1	-0.8	-0.25	32	51.37	40.89	48.22	1000	FALSE	1	0	601
ENSG00000000151	S27.tsv	0.271426271033868	1	-0.83	-0.26	43	51.37	40.67	48.22	1000	FALSE	1	0	601
ENSG00000000151	S28.tsv	0.622289725883269	1	0.47	0.09	81	51.37	51.84	48.22	1000	FALSE	1	0	601
ENSG00000000151	S29.tsv	1	1	0.15	0	44	51.37	48.83	48.22	1000	FALSE	1	0	601.5
ENSG00000000151	S30.tsv	0.297144906422354	1	0.86	0.19	72	51.37	55.76	48.22	1000	FALSE	1	0	601
ENSG00000000152	S01.tsv	0.292595445725558	1	0.88	0.3	63	26.17	30.94	25.49	39.18	FALSE	1	0	601
ENSG00000000152	S02.tsv	0.940204350180411	1	-0.14	-0.07	26	26.17	23.8	25.49	39.18	FALSE	1	0	601.5
ENSG00000000152	S03.tsv	0.84830687269174	1	0.28	0.08	23	26.17	26.55	25.49	39.18	FALSE	1	0	601
ENSG00000000152	S04.tsv	0.153921281737351	1	-1.77	-0.67	13	26.17	15.34	25.49	39.18	FALSE	1	0	601
ENSG00000000152	S05.tsv	0.0186352453011032	1	2.28	0.81	30	26.17	45.11	25.49	39.18	FALSE	1	0	601
ENSG00000000152	S06.tsv	0.453272079088852	1	-0.74	-0.3	30	26.17	20.31	25.49	39.18	FALSE	0	0	601
ENSG00000000152	S07.tsv	0.862640058318619	1	0.24	0.06	29	26.17	26.26	25.49	39.18	FALSE	1	0	601.5
ENSG00000000152	S08.tsv	0.29945375597019	1	1.1	0.38	25	26.17	33.01	25.49	39.18	FALSE	1	0	601.5
ENSG00000000152	S09.tsv	0.119476643150457	1	-1.79	-0.68	16	26.17	15.33	25.49	39.18	FALSE	1	0	601
ENSG00000000152	S10.tsv	0.9944668870225	1	0.06	0	48	26.17	25.08	25.49	39.18	FALSE	1	0	601
ENSG00000000152	S11.tsv	0.421722678950632	1	-1.01	-0.39	15	26.17	18.8	25.49	39.18	FALSE	1	0	601.5
ENSG00000000152	S12.tsv	0.375462126234471	1	0.82	0.27	43	26.17	30.5	25.49	39.18	FALSE	0	0	601
ENSG00000000152	S13.tsv	0.607677352374293	1	0.63	0.21	20	26.17	29.18	25.49	39.18	FALSE	1	0	601
ENSG00000000152	S14.tsv	0.826273641826684	1	-0.35	-0.15	17	26.17	22.48	25.49	39.18	FALSE	1	0	601
ENSG00000000152	S15.tsv	0.294902104911191	1	-1.22	-0.47	17	26.17	17.82	25.49	39.18	FALSE	1	0	601
ENSG00000000152	S16.tsv	0.616619444545443	1	0.55	0.18	29	26.17	28.47	25.49	39.18	FALSE	1	0	601.5
ENSG00000000152	S17.tsv	0.375718142883925	1	0.92	0.31	28	26.17	31.42	25.49	39.18	FALSE	0	0	601
ENSG00000000152	S18.tsv	0.6556283092231	1	-0.51	-0.21	23	26.17	21.53	25.49	39.18	FALSE	0	0	601
ENSG00000000152	S19.tsv	0.163299894405989	1	1.42	0.5	27	26.17	35.91	25.49	39.18	FALSE	1	0	602
ENSG00000000152	S20.tsv	0.852870684486131	1	0.25	0.07	29	26.17	26.34	25.49	39.18	FALSE	1	0	601
